latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,intensity_class,marker_color
-18.381,26.12001,355.59,0.49,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,286.39,18.25,D,2026-05-21 11:34:00,Medium,orange
-18.38046,26.12473,338.29,0.49,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,278.52,18.25,D,2026-05-21 11:34:00,Medium,orange
-18.38001,26.1121,326.81,0.49,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,270.89,16.78,D,2026-05-21 11:34:00,Medium,orange
-18.37943,26.11682,347.4,0.49,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,279.82,16.78,D,2026-05-21 11:34:00,Medium,orange
-18.37885,26.12155,355.49,0.49,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,278.91,17.33,D,2026-05-21 11:34:00,Medium,orange
-18.37786,30.47527,336.17,0.43,0.38,2026-05-21,1134,N,VIIRS,n,2.0NRT,298.42,3.76,D,2026-05-21 11:34:00,Low,blue
-18.37704,26.11478,343.41,0.49,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,273.5,5.45,D,2026-05-21 11:34:00,Medium,orange
-18.37649,26.11952,355.68,0.49,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,276.89,18.33,D,2026-05-21 11:34:00,Medium,orange
-18.37492,26.11633,352.72,0.49,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,275.04,16.78,D,2026-05-21 11:34:00,Medium,orange
-18.37435,26.12103,333.21,0.49,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,275.99,17.33,D,2026-05-21 11:34:00,Medium,orange
-18.37253,26.11429,333.49,0.49,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,273.41,5.45,D,2026-05-21 11:34:00,Medium,orange
-18.37069,26.47651,328.54,0.46,0.47,2026-05-21,1134,N,VIIRS,n,2.0NRT,296.29,8.15,D,2026-05-21 11:34:00,Medium,orange
-18.36453,26.45318,335.83,0.46,0.47,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.51,3.97,D,2026-05-21 11:34:00,Low,blue
-18.3595,30.09348,335.7,0.44,0.38,2026-05-21,1134,N,VIIRS,n,2.0NRT,293.73,3.01,D,2026-05-21 11:34:00,Low,blue
-18.29019,29.84127,332.96,0.45,0.39,2026-05-21,1134,N,VIIRS,n,2.0NRT,293.86,4.22,D,2026-05-21 11:34:00,Low,blue
-18.16784,30.13078,337.23,0.44,0.38,2026-05-21,1134,N,VIIRS,n,2.0NRT,296.3,5.76,D,2026-05-21 11:34:00,Medium,orange
-18.15037,30.27993,332.14,0.43,0.38,2026-05-21,1134,N,VIIRS,n,2.0NRT,297.9,3.46,D,2026-05-21 11:34:00,Low,blue
-18.11273,29.92512,336.23,0.45,0.39,2026-05-21,1134,N,VIIRS,n,2.0NRT,297.35,5.28,D,2026-05-21 11:34:00,Medium,orange
-18.11187,31.15162,328.48,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,300.21,1.69,D,2026-05-21 11:34:00,Low,blue
-18.09213,31.04613,331.71,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,301.41,2.54,D,2026-05-21 11:34:00,Low,blue
-18.06561,30.98653,335.91,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,298.46,2.57,D,2026-05-21 11:34:00,Low,blue
-18.06176,29.90961,333.96,0.45,0.39,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.52,2.79,D,2026-05-21 11:34:00,Low,blue
-18.00243,30.53538,337.88,0.42,0.38,2026-05-21,1134,N,VIIRS,n,2.0NRT,301.9,6.8,D,2026-05-21 11:34:00,Medium,orange
-17.96135,33.94641,343.24,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,299.61,11.75,D,2026-05-21 11:34:00,Medium,orange
-17.95799,33.94583,335.68,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,298.64,4.81,D,2026-05-21 11:34:00,Low,blue
-17.91077,30.6312,333.17,0.42,0.38,2026-05-21,1134,N,VIIRS,n,2.0NRT,303.09,3.22,D,2026-05-21 11:34:00,Low,blue
-17.76821,44.09153,331.87,0.46,0.64,2026-05-21,1134,N,VIIRS,n,2.0NRT,288.51,3.8,D,2026-05-21 11:34:00,Low,blue
-17.75507,33.90229,345.17,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,299.41,10.07,D,2026-05-21 11:34:00,Medium,orange
-17.75448,33.906,346.3,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,300.6,10.59,D,2026-05-21 11:34:00,Medium,orange
-17.75013,33.89001,335.3,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,296.27,3.5,D,2026-05-21 11:34:00,Low,blue
-17.74282,33.89257,328.4,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.51,2.23,D,2026-05-21 11:34:00,Low,blue
-17.73847,33.87661,330.88,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.91,2.58,D,2026-05-21 11:34:00,Low,blue
-17.73787,33.88031,344.8,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.4,4.59,D,2026-05-21 11:34:00,Low,blue
-17.73757,30.8534,340.42,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,300.3,3.91,D,2026-05-21 11:34:00,Low,blue
-17.73469,30.84899,329.89,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,299.82,3.91,D,2026-05-21 11:34:00,Low,blue
-17.73182,30.84457,345.89,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,301.75,10.4,D,2026-05-21 11:34:00,Medium,orange
-17.69822,31.34296,337.44,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,298.78,22.74,D,2026-05-21 11:34:00,High,red
-17.69767,31.34672,356.82,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,306.55,22.74,D,2026-05-21 11:34:00,High,red
-17.69712,31.35049,333.56,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,296.63,5.1,D,2026-05-21 11:34:00,Medium,orange
-17.68549,26.10508,343.42,0.48,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,292.93,10.75,D,2026-05-21 11:34:00,Medium,orange
-17.6772,44.36981,341.6,0.49,0.65,2026-05-21,1134,N,VIIRS,n,2.0NRT,292.45,3.93,D,2026-05-21 11:34:00,Low,blue
-17.65782,26.1471,345.36,0.48,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,291.7,6.78,D,2026-05-21 11:34:00,Medium,orange
-17.65729,26.15157,343.17,0.48,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.11,6.12,D,2026-05-21 11:34:00,Medium,orange
-17.65675,26.15605,339.86,0.47,0.48,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.06,6.12,D,2026-05-21 11:34:00,Medium,orange
-17.60805,44.54162,330.49,0.5,0.66,2026-05-21,1134,N,VIIRS,n,2.0NRT,290.83,2.92,D,2026-05-21 11:34:00,Low,blue
-17.60199,44.54026,329.44,0.5,0.66,2026-05-21,1134,N,VIIRS,n,2.0NRT,291.94,2.92,D,2026-05-21 11:34:00,Low,blue
-17.59499,33.6549,336.77,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,301.27,5.38,D,2026-05-21 11:34:00,Medium,orange
-17.59106,33.658,330.74,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,300.72,3.05,D,2026-05-21 11:34:00,Low,blue
-17.54438,44.25399,330.03,0.48,0.65,2026-05-21,1134,N,VIIRS,n,2.0NRT,289.35,3.6,D,2026-05-21 11:34:00,Low,blue
-17.52135,33.98809,337.85,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,297.36,3.5,D,2026-05-21 11:34:00,Low,blue
-17.51798,33.98751,331.33,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,296.44,3.05,D,2026-05-21 11:34:00,Low,blue
-17.49677,33.80824,332.88,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,301.27,4.32,D,2026-05-21 11:34:00,Low,blue
-17.49618,33.81193,337.25,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,300.72,4.32,D,2026-05-21 11:34:00,Low,blue
-17.48023,33.99992,337.08,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,300.79,7.88,D,2026-05-21 11:34:00,Medium,orange
-17.42253,45.16099,335.84,0.55,0.68,2026-05-21,1134,N,VIIRS,n,2.0NRT,291.87,3.47,D,2026-05-21 11:34:00,Low,blue
-17.40589,33.56895,343.83,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,300.49,5.41,D,2026-05-21 11:34:00,Medium,orange
-17.40531,33.57261,346.03,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,299.88,9.37,D,2026-05-21 11:34:00,Medium,orange
-17.40237,34.53091,331.89,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,296.59,2.68,D,2026-05-21 11:34:00,Low,blue
-17.39895,34.53032,337.76,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,293.14,4.77,D,2026-05-21 11:34:00,Low,blue
-17.38779,31.98691,334.53,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,303.1,2.17,D,2026-05-21 11:34:00,Low,blue
-17.36453,31.02691,336.38,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,304.37,4.27,D,2026-05-21 11:34:00,Low,blue
-17.36021,44.515,340.85,0.5,0.66,2026-05-21,1134,N,VIIRS,n,2.0NRT,293.04,4.83,D,2026-05-21 11:34:00,Low,blue
-17.35953,44.51458,337.21,0.5,0.66,2026-05-21,1134,N,VIIRS,n,2.0NRT,293.14,3.6,D,2026-05-21 11:34:00,Low,blue
-17.33117,31.32671,337.96,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,300.63,6.2,D,2026-05-21 11:34:00,Medium,orange
-17.3267,34.39171,329.17,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,298.53,1.89,D,2026-05-21 11:34:00,Low,blue
-17.29915,31.21399,332.08,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,301.61,1.99,D,2026-05-21 11:34:00,Low,blue
-17.26171,46.21782,331.81,0.64,0.72,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.78,5.1,D,2026-05-21 11:34:00,Medium,orange
-17.26023,46.21487,337.27,0.65,0.73,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.52,8.3,D,2026-05-21 11:34:00,Medium,orange
-17.25982,33.40496,332.51,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,300.22,3.36,D,2026-05-21 11:34:00,Low,blue
-17.25492,46.2072,349.74,0.64,0.72,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.55,8.3,D,2026-05-21 11:34:00,Medium,orange
-17.25357,46.21315,336.63,0.65,0.73,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.7,8.3,D,2026-05-21 11:34:00,Medium,orange
-17.25177,30.45863,338.79,0.42,0.38,2026-05-21,1134,N,VIIRS,n,2.0NRT,304.27,4.4,D,2026-05-21 11:34:00,Low,blue
-17.233,33.26956,334.28,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,302.03,4.47,D,2026-05-21 11:34:00,Low,blue
-17.21435,44.25005,331.21,0.49,0.65,2026-05-21,1134,N,VIIRS,n,2.0NRT,293.65,2.58,D,2026-05-21 11:34:00,Low,blue
-17.20372,33.36925,337.71,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,304.26,4.89,D,2026-05-21 11:34:00,Low,blue
-17.20315,33.37289,334.12,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,303.09,5.89,D,2026-05-21 11:34:00,Medium,orange
-17.20257,33.37654,337.52,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,305.18,5.89,D,2026-05-21 11:34:00,Medium,orange
-17.19924,33.37598,348.66,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,305.98,5.89,D,2026-05-21 11:34:00,Medium,orange
-17.1959,33.37542,332.77,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,301.02,2.23,D,2026-05-21 11:34:00,Low,blue
-17.19339,33.30397,346.67,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,305.83,12.01,D,2026-05-21 11:34:00,Medium,orange
-17.18651,33.47884,345.44,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,301.48,6.06,D,2026-05-21 11:34:00,Medium,orange
-17.18566,45.82541,334.51,0.61,0.71,2026-05-21,1134,N,VIIRS,n,2.0NRT,290.63,4.27,D,2026-05-21 11:34:00,Low,blue
-17.16004,33.3053,335.98,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,306.39,6.74,D,2026-05-21 11:34:00,Medium,orange
-17.15947,33.30894,330.99,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,301.82,6.74,D,2026-05-21 11:34:00,Medium,orange
-17.1574,33.2563,336.08,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,304.42,5.67,D,2026-05-21 11:34:00,Medium,orange
-17.15463,33.25211,332.73,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,302.33,3.77,D,2026-05-21 11:34:00,Low,blue
-17.1535,33.25938,336.48,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,303.87,3.28,D,2026-05-21 11:34:00,Low,blue
-17.15129,33.25155,331.09,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,300.52,3.77,D,2026-05-21 11:34:00,Low,blue
-17.15016,33.25882,344.35,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,301.56,3.28,D,2026-05-21 11:34:00,Low,blue
-17.14008,46.3665,333.83,0.66,0.73,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.9,6.76,D,2026-05-21 11:34:00,Medium,orange
-17.13964,46.36616,337.57,0.66,0.73,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.67,3.0,D,2026-05-21 11:34:00,Low,blue
-17.13864,46.01689,333.39,0.63,0.72,2026-05-21,1134,N,VIIRS,n,2.0NRT,293.62,3.1,D,2026-05-21 11:34:00,Low,blue
-17.10741,34.94925,335.64,0.42,0.38,2026-05-21,1134,N,VIIRS,n,2.0NRT,289.44,3.15,D,2026-05-21 11:34:00,Low,blue
-17.09897,44.3141,337.54,0.49,0.65,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.64,2.72,D,2026-05-21 11:34:00,Low,blue
-17.09141,34.69926,337.08,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,297.7,4.98,D,2026-05-21 11:34:00,Low,blue
-17.08119,34.27073,332.89,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,297.17,3.44,D,2026-05-21 11:34:00,Low,blue
-17.07134,45.67205,349.28,0.6,0.71,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.31,8.97,D,2026-05-21 11:34:00,Medium,orange
-17.07021,46.45076,333.09,0.67,0.74,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.98,11.83,D,2026-05-21 11:34:00,Medium,orange
-17.06667,45.67288,345.28,0.6,0.71,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.34,11.19,D,2026-05-21 11:34:00,Medium,orange
-17.02454,45.59179,336.06,0.6,0.7,2026-05-21,1134,N,VIIRS,n,2.0NRT,289.33,4.08,D,2026-05-21 11:34:00,Low,blue
-17.00975,45.95763,345.39,0.63,0.72,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.09,14.88,D,2026-05-21 11:34:00,Medium,orange
-17.0075,45.94834,349.02,0.63,0.72,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.68,9.68,D,2026-05-21 11:34:00,Medium,orange
-17.00464,45.96069,348.15,0.63,0.72,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.51,15.28,D,2026-05-21 11:34:00,Medium,orange
-16.98604,33.50777,338.44,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,303.37,5.17,D,2026-05-21 11:34:00,Medium,orange
-16.98546,33.51143,337.17,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,302.84,5.17,D,2026-05-21 11:34:00,Medium,orange
-16.98448,34.37122,333.26,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,297.93,7.04,D,2026-05-21 11:34:00,Medium,orange
-16.98269,33.50721,348.91,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,305.52,5.17,D,2026-05-21 11:34:00,Medium,orange
-16.98107,34.37062,349.71,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,299.08,7.04,D,2026-05-21 11:34:00,Medium,orange
-16.97623,45.98227,354.2,0.63,0.72,2026-05-21,1134,N,VIIRS,n,2.0NRT,296.21,10.63,D,2026-05-21 11:34:00,Medium,orange
-16.97239,34.38092,347.2,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,299.06,10.39,D,2026-05-21 11:34:00,Medium,orange
-16.9721,45.70485,335.74,0.61,0.71,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.92,8.88,D,2026-05-21 11:34:00,Medium,orange
-16.97021,34.37268,347.66,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,297.91,8.63,D,2026-05-21 11:34:00,Medium,orange
-16.96947,45.70729,346.91,0.61,0.71,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.17,7.56,D,2026-05-21 11:34:00,Medium,orange
-16.96288,45.70592,341.05,0.61,0.71,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.77,7.56,D,2026-05-21 11:34:00,Medium,orange
-16.92522,34.28254,332.7,0.4,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,298.8,2.61,D,2026-05-21 11:34:00,Low,blue
-16.9044,33.3587,338.33,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,304.45,2.45,D,2026-05-21 11:34:00,Low,blue
-16.87867,34.31343,336.1,0.41,0.37,2026-05-21,1134,N,VIIRS,n,2.0NRT,297.8,4.39,D,2026-05-21 11:34:00,Low,blue
-16.87255,44.90981,344.4,0.54,0.68,2026-05-21,1134,N,VIIRS,n,2.0NRT,295.39,5.3,D,2026-05-21 11:34:00,Medium,orange
-16.87139,44.91506,328.99,0.55,0.68,2026-05-21,1134,N,VIIRS,n,2.0NRT,294.82,5.3,D,2026-05-21 11:34:00,Medium,orange
-16.86411,31.89681,332.56,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,301.26,2.58,D,2026-05-21 11:34:00,Low,blue
-16.86295,31.88169,334.75,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,304.03,3.25,D,2026-05-21 11:34:00,Low,blue
-16.86124,33.05235,351.04,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,306.17,8.97,D,2026-05-21 11:34:00,Medium,orange
-16.85572,31.88426,334.7,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,303.87,4.89,D,2026-05-21 11:34:00,Low,blue
-16.8494,33.31577,334.42,0.39,0.36,2026-05-21,1134,N,VIIRS,n,2.0NRT,302.78,2.29,D,2026-05-21 11:34:00,Low,blue
